Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),NaturalGas:Facility(kBtu),Propane:Facility(kBtu),FuelOilNo2:Facility(kBtu),OtherFuels:Facility(kBtu),Cooling:Electricity(kWh),Heating:Electricity(kWh),InteriorLights:Electricity(kWh),ExteriorLights:Electricity(kWh),InteriorEquipment:Electricity(kWh),ExteriorEquipment:Electricity(),Fans:Electricity(kWh),Pumps:Electricity(kWh),WaterSystems:Electricity(),HeatRejection:Electricity(kWh),HeatRejection:NaturalGas(kBtu),Heating:NaturalGas(kBtu),WaterSystems:NaturalGas(kBtu),InteriorEquipment:NaturalGas(kBtu),HeatRejection:Propane(kBtu),Heating:Propane(kBtu),WaterSystems:Propane(kBtu),InteriorEquipment:Propane(kBtu),HeatRejection:FuelOilNo2(kBtu),Heating:FuelOilNo2(kBtu),WaterSystems:FuelOilNo2(kBtu),InteriorEquipment:FuelOilNo2(kBtu),HeatRejection:OtherFuels(kBtu),Heating:OtherFuels(kBtu),WaterSystems:OtherFuels(kBtu),InteriorEquipment:OtherFuels(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),1 ZONE VAV 1 CLG COIL(W),1 ZONE VAV 2 CLG COIL(W),1 ZONE VAV 3 CLG COIL(W),1 ZONE VAV 4 CLG COIL(W),1 ZONE VAV 5 CLG COIL(W),1 ZONE VAV CLG COIL(W),1 ZONE VAV 1 MAIN HTG COIL(W),1 ZONE VAV 2 MAIN HTG COIL(W),1 ZONE VAV 3 MAIN HTG COIL(W),1 ZONE VAV 4 MAIN HTG COIL(W),1 ZONE VAV 5 MAIN HTG COIL(W),1 ZONE VAV MAIN HTG COIL(W),BUILDING STORY 1 THERMALZONE REHEAT COIL(W),BUILDING STORY 2 THERMALZONE REHEAT COIL(W),BUILDING STORY 3 THERMALZONE REHEAT COIL(W),BUILDING STORY 4 THERMALZONE REHEAT COIL(W),BUILDING STORY 5 THERMALZONE REHEAT COIL(W),BUILDING STORY 6 THERMALZONE REHEAT COIL(W),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kVA),ElectricityProduced:Facility Apparent Power(kVA),Net Power(kW),Net Apparent Power(kVA),Ice Thermal Storage End Fraction(),,Cooling Coil Ice Thermal Storage End Fraction(),REopt:ElectricityProduced:Total(kw),REopt:Electricity:Load:Total(kw),REopt:Electricity:Grid:ToLoad(kw),REopt:Electricity:Grid:ToBattery(kw),REopt:Electricity:Storage:ToLoad(kw),REopt:Electricity:Storage:ToGrid(kw),REopt:Electricity:Storage:StateOfCharge(pct),REopt:ElectricityProduced:Generator:Total(kw),REopt:ElectricityProduced:Generator:ToBattery(kw),REopt:ElectricityProduced:Generator:ToLoad(kw),REopt:ElectricityProduced:Generator:ToGrid(kw),REopt:ElectricityProduced:PV:Total(kw),REopt:ElectricityProduced:PV:ToBattery(kw),REopt:ElectricityProduced:PV:ToLoad(kw),REopt:ElectricityProduced:PV:ToGrid(kw),REopt:ElectricityProduced:Wind:Total(kw),REopt:ElectricityProduced:Wind:ToBattery(kw),REopt:ElectricityProduced:Wind:ToLoad(kw),REopt:ElectricityProduced:Wind:ToGrid(kw)
10/12/2017 19:00,202.4605444,0,46.89546661,0,0,0,0,0,87.89489768,36.42172013,78.12879794,0,0,0.015128622,0,0,0,0,46.89546661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.4605444,202.4605444,0,224.9561604,0,202.4605444,224.9561604,0,174.7313,0,0,202.46054,202.461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2017 20:00,298.0688212,0,68.46861914,0,0,0,89.27172728,0,58.59659846,36.42172013,78.12879794,0,6.036699737,25.32544156,0,4.287836101,0,15.03321936,53.43539978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62576.23392,0,0,66188.90358,53843.84409,0,0,0,0,0,0,0,0,2649.919679,0,0,0,0,0,0,298.0688212,298.0688212,0,331.1875791,0,298.0688212,331.1875791,0,202.46054,0,0,298.06882,298.069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2017 21:00,175.9493296,0,38.45014694,0,0,0,0,0,58.59659846,36.42172013,80.91588235,0,0,0.015128622,0,0,0,0,38.45014694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.9493296,175.9493296,0,195.4992551,0,175.9493296,195.4992551,0,298.06882,0,0,175.94933,175.949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2017 22:00,221.4858056,0,24.28741621,0,0,0,47.03678176,0,29.29829923,36.42172013,78.12879794,0,2.984305486,25.28512087,0,2.330780145,0,0,24.28741621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60042.6063,0,0,34652.80154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.4858056,221.4858056,0,246.0953395,0,221.4858056,246.0953395,0,175.94933,0,0,221.48581,221.486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2017 23:00,129.2147963,0,23.04502196,0,0,0,0,0,14.64914961,36.42172013,78.12879794,0,0,0.015128622,0,0,0,0,23.04502196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2147963,129.2147963,0,143.5719959,0,129.2147963,143.5719959,0,221.48581,0,0,129.2148,129.215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 0:00,183.9008072,0,6.845585389,0,0,0,28.30621149,0,14.64914961,34.51937071,78.12879794,0,1.808419681,25.25926716,0,1.229590567,0,0,6.845585389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54628.22827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.9008072,183.9008072,0,204.3342302,0,183.9008072,204.3342302,0,129.2148,0,0,183.9008,183.901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 1:00,127.2973183,0,0,0,0,0,0,0,14.64914961,34.51937071,78.12879794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2973183,127.2973183,0,141.4414647,0,127.2973183,141.4414647,0,183.9008,0,0,127.29732,127.297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 2:00,138.7848627,0,0,0,0,0,5.83855684,0,14.64914961,34.51937071,78.12879794,0,0.361683936,5.051921849,0,0.235381839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12060.50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.7848627,138.7848627,0,154.205403,0,138.7848627,154.205403,0,127.29732,0,0,138.78487,138.785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 3:00,127.2973183,0,0,0,0,0,0,0,14.64914961,34.51937071,78.12879794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2973183,127.2973183,0,141.4414647,0,127.2973183,141.4414647,0,138.78487,0,0,127.29732,127.297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 4:00,181.1527416,0,0,0,0,0,25.71275249,0,14.64914961,34.51937071,78.12879794,0,1.808419681,25.25808843,0,1.076162687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48548.14817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.1527416,181.1527416,0,201.2808239,0,181.1527416,201.2808239,0,127.29732,0,0,181.15274,181.153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 5:00,146.3427191,0,6.84554206,0,0,0,0,0,29.29829923,34.51937071,82.52504912,0,0,0,0,0,0,0,6.84554206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.3427191,146.3427191,0,162.6030212,0,146.3427191,162.6030212,0,181.15274,0,0,146.34271,146.343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 6:00,148.2601971,0,33.81116475,0,0,0,0,0,29.29829923,36.42172013,82.52504912,0,0,0.015128622,0,0,0,0,33.81116475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.2601971,148.2601971,0,164.7335523,0,148.2601971,164.7335523,0,146.34271,0,0,148.2602,148.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 7:00,269.5971646,0,1265.722309,0,0,0,39.9247789,0,87.89489768,0,103.4442171,0,11.28579554,25.63561901,0,1.411856357,0,1201.80575,63.91655815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12054.33921,16346.76535,18923.10751,17755.40529,7154.295496,0,0,0,0,0,0,3392.849592,20274.04102,0,71252.4256,81205.77518,10087.68301,28494.82921,0,0,269.5971646,269.5971646,0,299.5524051,0,269.5971646,299.5524051,0,148.2602,0,0,269.59717,269.597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 8:00,515.032616,0,225.307608,0,0,0,37.60362936,0,263.6846931,0,175.7897954,0,11.28579554,25.3222821,0,1.346420614,0,131.3689039,93.93870417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12843.15439,16753.57403,19638.99652,18430.21048,7149.768402,0,0,0,0,0,0,3496.824115,0,0,9253.95021,14130.98339,0,0,0,0,515.032616,515.032616,0,572.2584623,0,515.032616,572.2584623,0,269.59717,0,69.832,515.15936,304.526,0,140.802,0,0.761134196,0,0,0,0,69.832,0,69.832,0,0,0,0,0
10/13/2017 9:00,521.3760993,0,320.2079543,0,0,0,43.67746229,0,263.6846931,0,175.7897954,0,11.28579554,25.34613685,0,1.592216171,0,216.7487415,103.4592129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16016.9082,18673.08676,21623.25914,22134.46294,9576.659864,0,0,0,0,0,0,1327.944424,0,0,17120.71583,24546.36633,0,0,0,0,521.3760993,521.3760993,0,579.306777,0,521.3760993,579.306777,0,304.52536,0,56.149,521.5085,304.526,0,160.833,0,0.488285622,0,0,0,0,56.149,0,56.149,0,0,0,0,0
10/13/2017 10:00,522.1979317,0,276.0599919,0,0,0,44.48446284,0,263.6846931,0,175.7897954,0,11.28579554,25.33253836,0,1.620646545,0,165.5888264,110.4711655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16094.51996,18610.02152,21565.07638,22755.21701,9936.880254,0,0,0,0,0,0,1228.682403,0,0,12131.40123,19121.9418,0,0,0,0,522.1979317,522.1979317,0,580.2199241,0,522.1979317,580.2199241,0,304.5265,0,114.613,522.4764,304.526,0,103.337,0,0.31297706,0,0,0,0,114.613,0,114.613,0,0,0,0,0
10/13/2017 11:00,544.5789377,0,120.1835523,0,0,0,50.83678682,0,263.6846931,0,191.4502139,0,11.4635753,25.30036477,0,1.843303829,0,0,120.1835523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17886.74408,20350.86104,23098.71699,29213.90955,12030.55448,217.545223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.5789377,544.5789377,0,605.0877085,0,544.5789377,605.0877085,0,304.5264,0,173.873,544.994,304.526,0,66.595,0,0.2,0,0,0,0,173.873,0,173.873,0,0,0,0,0
10/13/2017 12:00,531.1788865,0,272.4653875,0,0,0,56.84743661,0,263.6846931,0,171.9180144,0,11.33059052,25.33271954,0,2.065432406,0,117.2616286,155.2037589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20226.78323,23118.22151,25507.32903,29205.56403,14649.12922,2227.089677,0,0,0,0,0,0,0,0,7789.329543,15264.91388,0,0,0,0,531.1788865,531.1788865,0,590.1987628,0,531.1788865,590.1987628,0,304.526,0,299.499,531.8427,304.526,0,0,0,0.310032749,0,0,0,0,299.499,72.182,227.317,0,0,0,0,0
10/13/2017 13:00,545.0229453,0,186.0494191,0,0,0,66.03013959,0,263.6846931,0,175.7897954,0,11.89524589,25.33168752,0,2.291383848,0,42.46893654,143.5804825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21472.51603,23581.6544,26448.76989,42052.37166,16155.56548,3664.949724,0,0,0,0,0,0,0,0,733.6998481,7822.247048,0,0,0,0,545.0229453,545.0229453,0,605.5810503,0,545.0229453,605.5810503,0,304.5257,0,301.469,545.70087,300.282,0,0,0,0.395473726,0,0,0,0,301.469,56.05,245.419,0,0,0,0,0
10/13/2017 14:00,541.2551475,0,237.5501663,0,0,0,62.3157544,0,263.6846931,0,175.7897954,0,11.9558006,25.35016557,0,2.158938546,0,144.3490706,93.20109573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20367.72276,21961.31696,24915.87188,41561.14798,15213.23431,2213.344143,0,0,0,0,0,0,0,0,9462.423896,17801.10602,0,0,0,0,541.2551475,541.2551475,0,601.3946084,0,541.2551475,601.3946084,0,300.28187,0,357.269,541.9458,184.677,0,0,0,0.395473726,0,0,0,0,357.269,0,357.269,0,0,0,0,0
10/13/2017 15:00,547.5424227,0,244.6108106,0,0,0,68.4358356,0,263.6846931,0,175.7897954,0,12.07110112,25.37455027,0,2.18644724,0,153.4917559,91.11905464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21929.07457,23472.7251,26430.05204,44970.22025,16910.52639,3734.728871,0,0,0,0,0,0,0,0,10211.65031,18242.43041,0,0,0,0,547.5424227,547.5424227,0,608.3804696,0,547.5424227,608.3804696,0,184.6768,0,128.105,547.8543,304.526,0,115.224,0,0.2,0,0,0,0,128.105,0,128.105,0,0,0,0,0
10/13/2017 16:00,560.6178392,0,204.6333503,0,0,0,59.62143801,0,263.6846931,0,197.886881,0,12.20900792,25.35547603,0,1.860343249,0,84.6019286,120.0314217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18759.45305,20000.53346,22961.69901,43596.32835,13689.77907,291.4513297,0,0,0,0,0,0,0,0,4481.808619,11578.70354,0,0,0,0,560.6178392,560.6178392,0,622.9087103,0,560.6178392,622.9087103,0,304.5253,0,328.43,561.2261,232.796,0,0,0,0.2,0,0,0,0,328.43,0,328.43,0,0,0,0,0
10/13/2017 17:00,334.6192665,0,519.4843064,0,0,0,44.7095442,0,146.4914961,0,105.2755821,0,11.28579554,25.40577457,0,1.451073878,0,443.6113941,75.87291229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16090.63359,18708.2911,21595.50628,23788.29956,11163.7598,0,0,0,0,0,0,1447.227841,0,0,33506.21862,39915.15753,0,0,0,0,334.6192665,334.6192665,0,371.799185,0,334.6192665,371.799185,0,232.7961,0,258.254,335.10217,76.848,0,0,0,0.2,0,0,0,0,258.254,0,258.254,0,0,0,0,0
10/13/2017 18:00,222.7521187,0,66.04655328,0,0,0,37.83327103,0,87.89489768,0,78.12879794,0,2.550954252,15.19656283,0,1.147634985,0,0,66.04655328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36966.2984,0,0,41824.74869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.7521187,222.7521187,0,247.5023541,0,222.7521187,247.5023541,0,76.84817,0,105.116,222.96553,117.849,0,0,0,0.2,0,0,0,0,105.116,0,105.116,0,0,0,0,0
10/13/2017 19:00,232.2208428,0,316.2017713,0,0,0,12.74041103,0,87.89489768,36.42172013,78.12879794,0,1.33700956,15.22957931,0,0.468427173,0,266.0674907,50.1342806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30771.19645,0,0,0,0,0,0,0,0,0,0,0,0,40427.18119,0,0,0,0,232.2208428,232.2208428,0,258.0231587,0,232.2208428,258.0231587,0,117.84953,0,0,232.22084,232.221,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 20:00,284.663609,0,506.55018,0,0,0,77.89843486,0,58.59659846,36.42172013,78.12879794,0,5.954834343,25.4281132,0,2.235110082,0,451.0165815,55.53359851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49551.95158,50180.29706,0,54775.86711,0,0,0,0,0,0,0,0,0,6455.864939,61153.49198,0,6114.18564,0,0,0,284.663609,284.663609,0,316.2928989,0,284.663609,316.2928989,0,232.22084,0,0,284.6636,284.664,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 21:00,228.3691548,0,552.8388382,0,0,0,23.98329894,0,58.59659846,36.42172013,80.91588235,0,2.228349267,25.40138796,0,0.821917684,0,521.0477632,31.79107507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52324.09162,0,0,0,0,0,0,0,0,0,0,0,0,82262.88274,0,0,0,0,228.3691548,228.3691548,0,253.7435053,0,228.3691548,253.7435053,0,284.6636,0,0,228.36916,228.369,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 22:00,202.2094923,0,23.00263047,0,0,0,30.28493968,0,29.29829923,36.42172013,78.12879794,0,1.808419681,25.27800864,0,0.989306968,0,0,23.00263047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50401.56744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.2094923,202.2094923,0,224.6772136,0,202.2094923,224.6772136,0,228.36916,0,0,202.20949,202.209,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2017 23:00,129.2147963,0,28.72785851,0,0,0,0,0,14.64914961,36.42172013,78.12879794,0,0,0.015128622,0,0,0,0,28.72785851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2147963,129.2147963,0,143.5719959,0,129.2147963,143.5719959,0,202.20949,0,0,129.2148,129.215,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2017 0:00,107.7651188,0,1.724224756,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,1.724224756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,129.2148,0,0,107.76512,107.765,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2017 1:00,107.7651188,0,0,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,107.76512,0,0,107.76512,107.765,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2017 2:00,107.7651188,0,0,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,107.76512,0,0,107.76512,107.765,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2017 3:00,107.7651188,0,0,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,107.76512,0,0,107.76512,107.765,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2017 4:00,107.7651188,0,6.845533155,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,6.845533155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,107.76512,0,0,107.76512,107.765,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2017 5:00,112.16137,0,0,0,0,0,0,0,14.64914961,34.51937071,62.99284963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.16137,112.16137,0,124.6237444,0,112.16137,124.6237444,0,107.76512,0,0,112.16137,112.161,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2017 6:00,143.8639459,0,40.74695285,0,0,0,0,0,29.29829923,36.42172013,78.12879794,0,0,0.015128622,0,0,0,0,40.74695285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.8639459,143.8639459,0,159.8488288,0,143.8639459,159.8488288,0,112.16137,0,0,143.86395,143.864,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2017 7:00,262.4275377,0,2416.602707,0,0,0,75.16704403,0,29.29829923,36.42172013,85.74338265,0,7.438877511,26.29168545,0,2.066528674,0,2381.244359,35.35834799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42739.09469,44357.43446,0,39066.03258,29997.85357,0,0,0,0,0,0,34891.3224,0,157466.8466,168731.0478,0,82695.23745,0,0,262.4275377,262.4275377,0,291.586153,0,262.4275377,291.586153,0,143.86395,0,0,262.42755,262.428,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2017 8:00,233.5516626,0,1894.622402,0,0,0,10.30734948,0,87.89489768,0,97.66099743,0,11.28579554,25.98134324,0,0.421279187,0,1844.731643,49.8907592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119.286514,4362.267485,7079.406261,4258.745887,0,0,617.6959401,0,0,0,4930.923342,15283.18331,22616.40497,0,127292.2182,137429.6599,12362.3797,63049.64685,0,0,233.5516626,233.5516626,0,259.5018473,0,233.5516626,259.5018473,0,262.42755,0,68.34,233.68121,165.342,0,0,0,0.2,0,0,0,0,68.34,0,68.34,0,0,0,0,0
10/14/2017 9:00,232.9816036,0,1930.627523,0,0,0,9.814294446,0,87.89489768,0,97.66099743,0,11.28579554,25.95054493,0,0.375073566,0,1864.722156,65.90536727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4836.087821,7673.734755,3415.961999,0,0,191.9198939,0,0,0,4889.11462,15282.26579,21888.66785,0,124461.5259,135223.1295,14515.52617,58242.7817,0,0,232.9816036,232.9816036,0,258.8684484,0,232.9816036,258.8684484,0,165.34121,0,288.402,233.36038,0,0,0,0,0.283903811,0,0,0,0,288.402,55.041,233.361,0,0,0,0,0
10/14/2017 10:00,236.1308555,0,1972.214305,0,0,0,12.85225268,0,87.89489768,0,97.66099743,0,11.28579554,25.96960804,0,0.467304157,0,1916.035628,56.17867683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237.733532,6772.929652,9647.859793,4979.815379,0,0,0,0,0,0,3068.859414,13460.04838,20394.68796,0,129267.0172,141481.0128,17338.72988,54429.11313,0,0,236.1308555,236.1308555,0,262.3676173,0,236.1308555,262.3676173,0,-0.00062,0,397.42,236.5869,0,0,0,0,0.529074626,0,0,0,0,397.42,160.833,236.587,0,0,0,0,0
10/14/2017 11:00,240.4186334,0,1596.906014,0,0,0,9.803509101,0,87.89489768,0,105.2755821,0,11.28579554,25.77877421,0,0.380074763,0,1526.362942,70.54307194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4929.291744,7815.062467,3049.857611,0,0,498.5365627,0,0,0,4903.368233,15360.04109,16856.07998,0,100371.7601,109221.9838,14500.31226,46521.74896,0,0,240.4186334,240.4186334,0,267.1318149,0,240.4186334,267.1318149,0,-0.0001,0,401.694,240.86055,0,0,0,0,0.774245441,0,0,0,0,401.694,160.833,240.861,0,0,0,0,0
10/14/2017 12:00,197.4702153,0,1580.920644,0,0,0,55.25676794,0,43.94744884,0,68.3626982,0,5.073210607,23.32403616,0,1.506053591,0,1519.500252,61.42039165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44421.33081,46822.82327,0,27922.72805,0,0,0,0,0,0,0,0,0,115714.6083,125669.1549,0,43829.44632,0,0,197.4702153,197.4702153,0,219.4113504,0,197.4702153,219.4113504,0,-0.00045,0,346.025,197.9291,0,0,0,0,1,0,0,0,0,346.025,148.096,197.929,0,0,0,0,0
10/14/2017 13:00,112.3252757,0,62.61375401,0,0,0,0,0,43.94744884,0,68.3626982,0,0,0.015128622,0,0,0,0,62.61375401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.3252757,112.3252757,0,124.8058618,0,112.3252757,124.8058618,0,0.0001,0,112.783,112.7832,0,0,0,0,1,0,0,0,0,112.783,0,112.783,0,0,0,0,0
10/14/2017 14:00,212.3771962,0,1935.760338,0,0,0,66.22676805,0,43.94744884,0,68.3626982,0,6.0085107,26.0646037,0,1.767166704,0,1890.89524,44.86509723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46297.32811,48390.79789,0,40041.89322,0,0,0,0,0,0,0,0,0,147995.1292,160791.8948,0,59788.08783,0,0,212.3771962,212.3771962,0,235.9746624,0,212.3771962,235.9746624,0,0.0002,0,212.849,212.84879,0,0,0,0,1,0,0,0,0,212.849,0,212.849,0,0,0,0,0
